"","Year","HM_Fmsyr","AM_Fmsyr","GM_Biom","Catch_Assump","ABC_HM","OFL_AM","Bmsy","SSB","Adjust","CV_Biom","CV_SSB","ABC_T3","OFL_T3","peel","retros"
"995",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-7,"retro"
"996",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-7,"retro"
"997",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-7,"retro"
"998",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-7,"retro"
"999",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-7,"retro"
"1000",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-7,"retro"
"1001",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-8,"retro"
"1002",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-8,"retro"
"1003",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-8,"retro"
"1004",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-8,"retro"
"1005",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-8,"retro"
"1006",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-8,"retro"
"1007",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-8,"retro"
"1008",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-8,"retro"
"1009",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-8,"retro"
"1010",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-8,"retro"
"1011",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-9,"retro"
"1012",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-9,"retro"
"1013",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-9,"retro"
"1014",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-9,"retro"
"1015",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-9,"retro"
"1016",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-9,"retro"
"1017",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-9,"retro"
"1018",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-9,"retro"
"1019",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-9,"retro"
"1020",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-9,"retro"
"1021",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-10,"retro"
"1022",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-10,"retro"
"1023",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-10,"retro"
"1024",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-10,"retro"
"1025",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-10,"retro"
"1026",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-10,"retro"
"1027",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-10,"retro"
"1028",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-10,"retro"
"1029",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-10,"retro"
"1030",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-10,"retro"
"1031",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-1,"retro"
"1032",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-1,"retro"
"1033",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-1,"retro"
"1034",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-1,"retro"
"1035",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-1,"retro"
"1036",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-1,"retro"
"1037",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-1,"retro"
"1038",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-1,"retro"
"1039",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-1,"retro"
"1040",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-1,"retro"
"1041",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-2,"retro"
"1042",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-2,"retro"
"1043",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-2,"retro"
"1044",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-2,"retro"
"1045",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-2,"retro"
"1046",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-2,"retro"
"1047",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-2,"retro"
"1048",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-2,"retro"
"1049",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-2,"retro"
"1050",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-2,"retro"
"1051",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-3,"retro"
"1052",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-3,"retro"
"1053",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-3,"retro"
"1054",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-3,"retro"
"1055",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-3,"retro"
"1056",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-3,"retro"
"1057",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-3,"retro"
"1058",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-3,"retro"
"1059",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-3,"retro"
"1060",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-3,"retro"
"1061",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-4,"retro"
"1062",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-4,"retro"
"1063",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-4,"retro"
"1064",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-4,"retro"
"1065",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-4,"retro"
"1066",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-4,"retro"
"1067",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-4,"retro"
"1068",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-4,"retro"
"1069",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-4,"retro"
"1070",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-4,"retro"
"1071",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-5,"retro"
"1072",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-5,"retro"
"1073",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-5,"retro"
"1074",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-5,"retro"
"1075",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-5,"retro"
"1076",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-5,"retro"
"1077",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-5,"retro"
"1078",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-5,"retro"
"1079",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-5,"retro"
"1080",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-5,"retro"
"1081",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-6,"retro"
"1082",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-6,"retro"
"1083",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-6,"retro"
"1084",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-6,"retro"
"1085",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-6,"retro"
"1086",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-6,"retro"
"1087",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-6,"retro"
"1088",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-6,"retro"
"1089",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-6,"retro"
"1090",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-6,"retro"
"1091",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-7,"retro"
"1092",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-7,"retro"
"1093",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-7,"retro"
"1094",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-7,"retro"
"1095",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-7,"retro"
"1096",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-7,"retro"
"1097",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-7,"retro"
"1098",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-7,"retro"
"1099",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-7,"retro"
"1100",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-7,"retro"
"1101",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-8,"retro"
"1102",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-8,"retro"
"1103",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-8,"retro"
"1104",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-8,"retro"
"1105",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-8,"retro"
"1106",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-8,"retro"
"1107",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-8,"retro"
"1108",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-8,"retro"
"1109",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-8,"retro"
"1110",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-8,"retro"
"1111",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-9,"retro"
"1112",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-9,"retro"
"1113",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-9,"retro"
"1114",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-9,"retro"
"1115",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-9,"retro"
"1116",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-9,"retro"
"1117",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-9,"retro"
"1118",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-9,"retro"
"1119",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-9,"retro"
"1120",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-9,"retro"
"1121",2020,0.10344,0.113592,2321.39,137.23,240.125,263.691,453.943,778.786,1,0.0665414,0.0618778,183.671,217.525,-10,"retro"
"1122",2021,0.10344,0.113592,2348.73,137.23,242.954,266.797,453.943,745.211,1,0.0834075,0.066636,173.714,202.026,-10,"retro"
"1123",2022,0.10344,0.113592,2322.38,137.23,240.227,263.803,453.943,712.497,1,0.10007,0.0726327,172.415,197.652,-10,"retro"
"1124",2023,0.10344,0.113592,2303.14,137.23,238.237,261.618,453.943,696.564,1,0.119031,0.0822373,175.373,198.766,-10,"retro"
"1125",2024,0.10344,0.113592,2281.52,137.23,236.001,259.162,453.943,700.027,1,0.137979,0.0992488,176.823,198.38,-10,"retro"
"1126",2025,0.10344,0.113592,2419.3,137.23,250.253,274.813,453.943,713.549,1,0.154483,0.123712,175.69,195.319,-10,"retro"
"1127",2026,0.10344,0.113592,2618.57,137.23,270.866,297.449,453.943,726.382,1,0.16585,0.151032,175.78,194.161,-10,"retro"
"1128",2027,0.10344,0.113592,2843.02,137.23,294.083,322.944,453.943,739.351,1,0.175753,0.176496,182.782,201.568,-10,"retro"
"1129",2028,0.10344,0.113592,3082.31,137.23,318.835,350.126,453.943,764.594,1,0.185104,0.197368,198.355,219.225,-10,"retro"
"1130",2029,0.10344,0.113592,3326.39,137.23,344.083,377.851,453.943,815.593,1,0.193953,0.21314,219.435,243.173,-10,"retro"
