Month,Year,t,btemp,cpool_1,cpool_2,cpool_3,Model
11,1976,11/7/76,1.418019614,0.158843127,0.366563425,0.546410119,CFS_hindcast
11,1976,11/14/76,1.284504208,0.125227319,0.409209023,0.643873999,CFS_hindcast
11,1976,11/21/76,1.025925143,0.113001349,0.427487409,0.951286166,CFS_hindcast
11,1976,11/28/76,0.550692967,0.155712197,0.804973612,1,CFS_hindcast
12,1976,12/5/76,-0.036010689,0.505977421,1,1,CFS_hindcast
12,1976,12/12/76,-0.609727452,0.978654941,1,1,CFS_hindcast
12,1976,12/19/76,-0.854507421,1,1,1,CFS_hindcast
12,1976,12/26/76,-0.955728283,1,1,1,CFS_hindcast
1,1977,1/4/77,-0.674724164,0.996949495,1,1,CFS_hindcast
1,1977,1/11/77,-0.691886913,0.935833204,1,1,CFS_hindcast
1,1977,1/18/77,-0.520168497,0.853344224,0.981659569,1,CFS_hindcast
1,1977,1/25/77,-0.607661759,0.81673073,0.987764353,1,CFS_hindcast
1,1977,1/30/77,-0.473773394,0.712882781,0.963314591,1,CFS_hindcast
2,1977,2/6/77,0.34113106,0.392658309,0.734363835,0.951098179,CFS_hindcast
2,1977,2/13/77,0.541414235,0.307320723,0.667221417,0.920548733,CFS_hindcast
2,1977,2/20/77,0.671839993,0.243346475,0.645824586,0.908324585,CFS_hindcast
2,1977,2/27/77,0.487030766,0.322514408,0.72205058,0.923602338,CFS_hindcast
3,1977,3/6/77,-0.236836708,0.642649806,0.85633739,0.984724589,CFS_hindcast
3,1977,3/13/77,-0.424770913,0.694502294,0.899133147,1,CFS_hindcast
3,1977,3/20/77,-0.516706033,0.706659795,0.899118454,1,CFS_hindcast
3,1977,3/27/77,-0.756371779,0.779918773,0.941893126,1,CFS_hindcast
4,1977,4/3/77,-0.937904829,0.834898637,0.98469483,1,CFS_hindcast
4,1977,4/10/77,-1.108598868,0.883802433,0.996938997,1,CFS_hindcast
4,1977,4/17/77,-1.196376947,0.944950615,1,1,CFS_hindcast
4,1977,4/24/77,-1.129316542,0.920529017,1,1,CFS_hindcast
5,1977,5/1/77,-0.98436306,0.874761328,1,1,CFS_hindcast
5,1977,5/8/77,-0.561666591,0.728169133,0.963331703,1,CFS_hindcast
5,1977,5/15/77,-0.095411258,0.593904708,0.835168238,0.987815264,CFS_hindcast
5,1977,5/22/77,0.355977701,0.474979644,0.76496149,0.905488249,CFS_hindcast
5,1977,5/29/77,0.691787545,0.346989123,0.694758746,0.859715717,CFS_hindcast
6,1977,6/5/77,0.938170947,0.05792302,0.648926829,0.871888598,CFS_hindcast
6,1977,6/12/77,1.24176407,0.018318943,0.527066118,0.844457987,CFS_hindcast
6,1977,6/19/77,1.650540314,0.006106764,0.271414323,0.7713711,CFS_hindcast
6,1977,6/26/77,1.797807089,0,0.262264549,0.716650441,CFS_hindcast
7,1977,7/3/77,2.005967129,0,0.24707416,0.655808131,CFS_hindcast
7,1977,7/10/77,2.348886099,0,0.146504891,0.564414208,CFS_hindcast
7,1977,7/17/77,2.414893666,0,0.137353887,0.549226271,CFS_hindcast
7,1977,7/24/77,2.565259624,0,0.119037509,0.521851628,CFS_hindcast
7,1977,7/31/77,2.869322635,0,0.094610755,0.500538437,CFS_hindcast
8,1977,8/7/77,3.088214954,0,0.048841169,0.467008929,CFS_hindcast
8,1977,8/14/77,3.144798958,0,0.024427462,0.457856098,CFS_hindcast
8,1977,8/21/77,3.547934961,0,0.009160762,0.415143741,CFS_hindcast
8,1977,8/28/77,3.768727644,0,0,0.335796114,CFS_hindcast
9,1977,9/4/77,3.878821265,0,0,0.286986927,CFS_hindcast
9,1977,9/11/77,4.139480012,0,0,0.219851945,CFS_hindcast
9,1977,9/18/77,4.719242234,0,0,0.033619436,CFS_hindcast
9,1977,9/25/77,5.128351032,0,0,0,CFS_hindcast
10,1977,10/2/77,5.302401699,0,0,0,CFS_hindcast
10,1977,10/9/77,5.239165852,0,0,0,CFS_hindcast
10,1977,10/16/77,4.89257801,0,0,0,CFS_hindcast
10,1977,10/23/77,4.470146255,0,0,0,CFS_hindcast
10,1977,10/30/77,3.94689769,0,0,0,CFS_hindcast
11,1977,11/6/77,3.384077759,0,0,0,CFS_hindcast
11,1977,11/13/77,2.532973662,0,0,0.045609659,CFS_hindcast
11,1977,11/20/77,2.224459137,0,0,0.158190098,CFS_hindcast
11,1977,11/27/77,1.583915486,0,0.103385961,0.844084356,CFS_hindcast
12,1977,12/4/77,0.948088187,0.063848534,0.447511098,0.978605895,CFS_hindcast
12,1977,12/11/77,-0.06532232,0.478003973,0.932784694,1,CFS_hindcast
12,1977,12/18/77,-0.572543501,0.758811757,0.981671486,1,CFS_hindcast
12,1977,12/25/77,-0.476681175,0.716038076,0.987779673,1,CFS_hindcast
1,1978,1/4/78,-0.119134338,0.603126775,1,1,CFS_hindcast
1,1978,1/11/78,-0.305179357,0.645790617,0.96333744,1,CFS_hindcast
1,1978,1/15/78,-0.333900112,0.648844018,0.954173105,1,CFS_hindcast
1,1978,1/22/78,-0.260092355,0.648836883,0.945014187,1,CFS_hindcast
1,1978,1/29/78,-0.268269988,0.645748795,0.951108106,1,CFS_hindcast
2,1978,2/5/78,-0.86137743,0.859448219,0.984724589,1,CFS_hindcast
2,1978,2/12/78,-1.267030432,0.93891085,1,1,CFS_hindcast
2,1978,2/19/78,-1.31977242,0.981671486,1,1,CFS_hindcast
2,1978,2/26/78,-1.080235987,0.951132345,1,1,CFS_hindcast
3,1978,3/5/78,-0.994155459,0.87777428,1,1,CFS_hindcast
3,1978,3/12/78,-0.971216866,0.883854164,0.996937659,1,CFS_hindcast
3,1978,3/19/78,-0.991745138,0.871600048,0.996937659,1,CFS_hindcast
3,1978,3/26/78,-1.091598843,0.917431905,1,1,CFS_hindcast
4,1978,4/2/78,-0.863454144,0.813589126,1,1,CFS_hindcast
4,1978,4/9/78,-0.229602501,0.569465164,0.920496853,1,CFS_hindcast
4,1978,4/16/78,0.335445957,0.356110497,0.70673118,0.996937659,CFS_hindcast
4,1978,4/23/78,0.743340465,0.2312389,0.554293135,0.984698016,CFS_hindcast
4,1978,4/30/78,1.208174597,0.124700678,0.386675107,0.786379417,CFS_hindcast
5,1978,5/7/78,1.549740952,0.036504029,0.313561574,0.633919892,CFS_hindcast
5,1978,5/14/78,1.990853663,0,0.225282718,0.46609928,CFS_hindcast
5,1978,5/21/78,2.414674072,0,0.134032544,0.356380647,CFS_hindcast
5,1978,5/28/78,3.034247621,0,0.039626823,0.188906256,CFS_hindcast
6,1978,6/4/78,3.503910082,0,0.003050901,0.12495849,CFS_hindcast
6,1978,6/11/78,3.969241394,0,0,0.048798586,CFS_hindcast
6,1978,6/18/78,4.363646081,0,0,0.033552641,CFS_hindcast
6,1978,6/25/78,5.064329982,0,0,0,CFS_hindcast
7,1978,7/2/78,5.4568811,0,0,0,CFS_hindcast
7,1978,7/9/78,6.06377805,0,0,0,CFS_hindcast
7,1978,7/16/78,6.426131662,0,0,0,CFS_hindcast
7,1978,7/23/78,6.631218339,0,0,0,CFS_hindcast
7,1978,7/30/78,6.689168482,0,0,0,CFS_hindcast
8,1978,8/6/78,6.785887183,0,0,0,CFS_hindcast
8,1978,8/13/78,6.781985428,0,0,0,CFS_hindcast
8,1978,8/20/78,6.635841236,0,0,0,CFS_hindcast
8,1978,8/27/78,6.714884872,0,0,0,CFS_hindcast
9,1978,9/3/78,6.687153363,0,0,0,CFS_hindcast
9,1978,9/10/78,6.753785912,0,0,0,CFS_hindcast
9,1978,9/17/78,6.545785452,0,0,0,CFS_hindcast
9,1978,9/24/78,6.435609975,0,0,0,CFS_hindcast
10,1978,10/1/78,6.392066115,0,0,0,CFS_hindcast
10,1978,10/8/78,6.178265466,0,0,0,CFS_hindcast
10,1978,10/15/78,5.900565858,0,0,0,CFS_hindcast
10,1978,10/22/78,5.570953285,0,0,0,CFS_hindcast
10,1978,10/29/78,5.151225717,0,0,0,CFS_hindcast
11,1978,11/5/78,4.614846429,0,0,0,CFS_hindcast
11,1978,11/12/78,4.188873068,0,0,0,CFS_hindcast
11,1978,11/19/78,3.889493343,0,0,0,CFS_hindcast
11,1978,11/26/78,3.560449486,0,0,0,CFS_hindcast
12,1978,12/3/78,3.170222059,0,0,0,CFS_hindcast
12,1978,12/10/78,2.744296193,0,0,0.018235093,CFS_hindcast
12,1978,12/17/78,2.199673372,0,0,0.307301986,CFS_hindcast
12,1978,12/24/78,1.822661602,0,0.066879576,0.633431711,CFS_hindcast
12,1978,12/31/78,0.764766847,0,0.880829427,1,CFS_hindcast
1,1979,1/7/79,1.813748158,0,0.015192407,0.663962403,CFS_hindcast
1,1979,1/14/79,1.702160473,0,0.045572151,0.749447111,CFS_hindcast
1,1979,1/21/79,1.465036333,0,0.161125588,0.86549218,CFS_hindcast
1,1979,1/28/79,1.210539775,0,0.331613245,0.960247186,CFS_hindcast
2,1979,2/4/79,0.553317946,0.243342106,0.731140668,1,CFS_hindcast
2,1979,2/11/79,-0.292563513,0.624379465,0.948079719,1,CFS_hindcast
2,1979,2/18/79,-0.479935556,0.697668206,0.981671486,1,CFS_hindcast
2,1979,2/25/79,-0.363882905,0.630560864,0.960284435,1,CFS_hindcast
3,1979,3/4/79,-0.38513022,0.630509149,0.969452998,1,CFS_hindcast
3,1979,3/11/79,-0.416345092,0.670146933,0.984726083,1,CFS_hindcast
3,1979,3/18/79,-0.473176666,0.700588071,0.984720007,1,CFS_hindcast
3,1979,3/25/79,0.046030649,0.483959696,0.889957001,1,CFS_hindcast
4,1979,4/1/79,0.601609229,0.155073244,0.72810609,1,CFS_hindcast
4,1979,4/8/79,1.062633199,0.009109404,0.468787174,0.987759199,CFS_hindcast
4,1979,4/15/79,1.350167019,0,0.176389516,0.972467892,CFS_hindcast
4,1979,4/22/79,1.888672842,0,0,0.596931063,CFS_hindcast
4,1979,4/29/79,2.418577209,0,0,0.051688745,CFS_hindcast
5,1979,5/6/79,2.79780255,0,0,0,CFS_hindcast
5,1979,5/13/79,3.120666891,0,0,0,CFS_hindcast
5,1979,5/20/79,3.84335282,0,0,0,CFS_hindcast
5,1979,5/27/79,4.336359837,0,0,0,CFS_hindcast
6,1979,6/3/79,4.600142668,0,0,0,CFS_hindcast
6,1979,6/10/79,4.854788292,0,0,0,CFS_hindcast
6,1979,6/17/79,5.193397435,0,0,0,CFS_hindcast
6,1979,6/24/79,5.465851638,0,0,0,CFS_hindcast
7,1979,7/1/79,5.775072315,0,0,0,CFS_hindcast
7,1979,7/8/79,6.053165913,0,0,0,CFS_hindcast
7,1979,7/15/79,6.327727135,0,0,0,CFS_hindcast
7,1979,7/22/79,6.534871269,0,0,0,CFS_hindcast
7,1979,7/29/79,6.591324789,0,0,0,CFS_hindcast
8,1979,8/5/79,6.694629853,0,0,0,CFS_hindcast
8,1979,8/12/79,6.946020031,0,0,0,CFS_hindcast
8,1979,8/19/79,7.096696617,0,0,0,CFS_hindcast
8,1979,8/26/79,7.206810415,0,0,0,CFS_hindcast
9,1979,9/2/79,7.067459052,0,0,0,CFS_hindcast
9,1979,9/9/79,6.958225713,0,0,0,CFS_hindcast
9,1979,9/16/79,6.946419886,0,0,0,CFS_hindcast
9,1979,9/23/79,6.871967533,0,0,0,CFS_hindcast
9,1979,9/30/79,6.9422036,0,0,0,CFS_hindcast
10,1979,10/7/79,7.017910866,0,0,0,CFS_hindcast
10,1979,10/14/79,7.044103494,0,0,0,CFS_hindcast
10,1979,10/21/79,6.753158973,0,0,0,CFS_hindcast
10,1979,10/28/79,6.246442704,0,0,0,CFS_hindcast
11,1979,11/4/79,5.909959742,0,0,0,CFS_hindcast
11,1979,11/11/79,5.48277236,0,0,0,CFS_hindcast
11,1979,11/18/79,4.565211903,0,0,0,CFS_hindcast
11,1979,11/25/79,3.730732101,0,0,0,CFS_hindcast
12,1979,12/2/79,3.205323856,0,0,0,CFS_hindcast
12,1979,12/9/79,2.474130751,0,0,0.200755938,CFS_hindcast
12,1979,12/16/79,1.53098783,0.039516707,0.255573999,0.685365211,CFS_hindcast
12,1979,12/23/79,0.619492475,0.279965431,0.581635893,0.948063132,CFS_hindcast
1,1980,1/4/80,-0.019970865,0.465802858,1,1,CFS_hindcast
1,1980,1/11/80,-0.061649955,0.471898875,0.886928505,1,CFS_hindcast
1,1980,1/18/80,-0.759343859,0.82587958,0.993887868,1,CFS_hindcast
1,1980,1/25/80,-1.267283517,0.957243733,1,1,CFS_hindcast
2,1980,2/1/80,-1.365310055,1,1,1,CFS_hindcast
2,1980,2/8/80,-1.584991775,1,1,1,CFS_hindcast
2,1980,2/15/80,-1.618903572,1,1,1,CFS_hindcast
2,1980,2/22/80,-1.624494126,1,1,1,CFS_hindcast
2,1980,2/24/80,-1.710216496,1,1,1,CFS_hindcast
3,1980,3/2/80,-1.717054595,1,1,1,CFS_hindcast
3,1980,3/9/80,-1.703188901,1,1,1,CFS_hindcast
3,1980,3/16/80,-1.73284441,1,1,1,CFS_hindcast
3,1980,3/23/80,-1.565090426,1,1,1,CFS_hindcast
3,1980,3/30/80,-1.201006858,1,1,1,CFS_hindcast
4,1980,4/6/80,-0.70649927,0.960361179,1,1,CFS_hindcast
4,1980,4/13/80,-0.286412663,0.786385191,1,1,CFS_hindcast
4,1980,4/20/80,0.034560921,0.463158315,0.993916485,1,CFS_hindcast
4,1980,4/27/80,0.397129909,0.207026163,0.878136185,1,CFS_hindcast
5,1980,5/4/80,0.780481304,0.079194057,0.664898172,0.975658594,CFS_hindcast
5,1980,5/11/80,1.511993039,0,0.22256579,0.762398488,CFS_hindcast
5,1980,5/18/80,2.196972146,0,0.027398077,0.439247144,CFS_hindcast
5,1980,5/25/80,2.655664195,0,0,0.228749262,CFS_hindcast
6,1980,6/1/80,3.066634229,0,0,0.18298595,CFS_hindcast
6,1980,6/8/80,3.479632122,0,0,0.131103286,CFS_hindcast
6,1980,6/15/80,3.795214906,0,0,0.0457778,CFS_hindcast
6,1980,6/22/80,4.080578805,0,0,0.033572998,CFS_hindcast
6,1980,6/29/80,4.157786721,0,0,0.02135532,CFS_hindcast
7,1980,7/6/80,4.2703137,0,0,0.003050201,CFS_hindcast
7,1980,7/13/80,4.321540506,0,0,0,CFS_hindcast
7,1980,7/20/80,4.361106217,0,0,0,CFS_hindcast
7,1980,7/27/80,4.312442754,0,0,0,CFS_hindcast
8,1980,8/3/80,4.318458499,0,0,0,CFS_hindcast
8,1980,8/10/80,4.461753968,0,0,0,CFS_hindcast
8,1980,8/17/80,4.592567202,0,0,0,CFS_hindcast
8,1980,8/24/80,4.66961357,0,0,0,CFS_hindcast
8,1980,8/31/80,4.845515104,0,0,0,CFS_hindcast
9,1980,9/7/80,4.918105937,0,0,0,CFS_hindcast
9,1980,9/14/80,5.300606503,0,0,0,CFS_hindcast
9,1980,9/21/80,5.556171883,0,0,0,CFS_hindcast
9,1980,9/28/80,5.866663931,0,0,0,CFS_hindcast
10,1980,10/5/80,5.821868752,0,0,0,CFS_hindcast
10,1980,10/12/80,5.57699744,0,0,0,CFS_hindcast
10,1980,10/19/80,5.388233998,0,0,0,CFS_hindcast
10,1980,10/26/80,5.044317511,0,0,0,CFS_hindcast
11,1980,11/2/80,4.659835568,0,0,0,CFS_hindcast
11,1980,11/9/80,4.312698139,0,0,0,CFS_hindcast
11,1980,11/16/80,3.899019499,0,0,0,CFS_hindcast
11,1980,11/23/80,3.455751061,0,0,0,CFS_hindcast
11,1980,11/30/80,2.949073919,0,0,0,CFS_hindcast
12,1980,12/7/80,1.853997897,0,0.054718224,0.633546952,CFS_hindcast
12,1980,12/14/80,0.932317336,0.106401608,0.505444439,0.926684193,CFS_hindcast
12,1980,12/21/80,0.526767407,0.243341415,0.75256155,0.978617896,CFS_hindcast
12,1980,12/28/80,0.02030734,0.432184651,0.889983482,1,CFS_hindcast
1,1981,1/4/81,0.068710091,0.450423582,0.862461196,1,CFS_hindcast
1,1981,1/11/81,0.111155078,0.435202151,0.853318043,1,CFS_hindcast
1,1981,1/18/81,-0.29957563,0.654819611,0.932788067,1,CFS_hindcast
1,1981,1/25/81,-0.578660075,0.761714609,0.954175103,1,CFS_hindcast
2,1981,2/1/81,-0.570855125,0.758641907,0.975558128,1,CFS_hindcast
2,1981,2/8/81,-0.340470326,0.667108978,0.932810417,1,CFS_hindcast
2,1981,2/15/81,-0.991240701,0.883870471,0.990836721,1,CFS_hindcast
2,1981,2/22/81,-1.331953179,0.975538791,1,1,CFS_hindcast
3,1981,3/1/81,-1.15449657,0.963277924,1,1,CFS_hindcast
3,1981,3/8/81,-0.924495279,0.911288427,1,1,CFS_hindcast
3,1981,3/15/81,-0.529254854,0.737208385,1,1,CFS_hindcast
3,1981,3/22/81,-0.066276462,0.523640808,0.944964577,1,CFS_hindcast
3,1981,3/29/81,0.295811312,0.334752221,0.85335942,1,CFS_hindcast
4,1981,4/5/81,0.577521296,0.182525924,0.722008628,0.996943597,CFS_hindcast
4,1981,4/12/81,0.883804131,0.073021079,0.563312923,0.996943597,CFS_hindcast
4,1981,4/19/81,1.194994519,0,0.298350003,0.987773166,CFS_hindcast
4,1981,4/26/81,1.551290506,0,0.14914441,0.819960995,CFS_hindcast
5,1981,5/3/81,2.021391728,0,0.009128524,0.444936028,CFS_hindcast
5,1981,5/10/81,2.513394326,0,0,0.176639577,CFS_hindcast
5,1981,5/17/81,2.932430388,0,0,0.033500721,CFS_hindcast
5,1981,5/24/81,3.642143061,0,0,0,CFS_hindcast
5,1981,5/31/81,3.87783016,0,0,0,CFS_hindcast
6,1981,6/7/81,4.070762737,0,0,0,CFS_hindcast
6,1981,6/14/81,4.165882999,0,0,0,CFS_hindcast
6,1981,6/21/81,4.242365259,0,0,0,CFS_hindcast
6,1981,6/28/81,4.327407143,0,0,0,CFS_hindcast
7,1981,7/5/81,4.50955637,0,0,0,CFS_hindcast
7,1981,7/12/81,4.671632389,0,0,0,CFS_hindcast
7,1981,7/19/81,4.775722519,0,0,0,CFS_hindcast
7,1981,7/26/81,5.012998384,0,0,0,CFS_hindcast
8,1981,8/2/81,5.146961235,0,0,0,CFS_hindcast
8,1981,8/9/81,5.263084298,0,0,0,CFS_hindcast
8,1981,8/16/81,5.144006744,0,0,0,CFS_hindcast
8,1981,8/23/81,5.26021231,0,0,0,CFS_hindcast
8,1981,8/30/81,5.574263436,0,0,0,CFS_hindcast
9,1981,9/6/81,5.61764533,0,0,0,CFS_hindcast
9,1981,9/13/81,5.495070304,0,0,0,CFS_hindcast
9,1981,9/20/81,5.56786682,0,0,0,CFS_hindcast
9,1981,9/27/81,5.519889065,0,0,0,CFS_hindcast
10,1981,10/4/81,5.315437465,0,0,0,CFS_hindcast
10,1981,10/11/81,5.28907644,0,0,0,CFS_hindcast
10,1981,10/18/81,5.254620302,0,0,0,CFS_hindcast
10,1981,10/25/81,5.004572265,0,0,0,CFS_hindcast
11,1981,11/1/81,4.299235404,0,0,0,CFS_hindcast
11,1981,11/8/81,3.857361857,0,0,0,CFS_hindcast
11,1981,11/15/81,3.426362923,0,0,0,CFS_hindcast
11,1981,11/22/81,3.104903153,0,0,0.006081702,CFS_hindcast
11,1981,11/29/81,2.398003586,0,0.02433928,0.261750053,CFS_hindcast
12,1981,12/6/81,1.358908477,0.103484375,0.325746276,0.746553764,CFS_hindcast
12,1981,12/13/81,0.746706932,0.231200605,0.557242163,0.941966549,CFS_hindcast
12,1981,12/20/81,0.486114126,0.304294833,0.673145126,0.99083871,CFS_hindcast
12,1981,12/27/81,0.531756394,0.298166051,0.667071025,0.993889178,CFS_hindcast
1,1982,1/4/82,-0.112661433,0.499304765,0.929733095,1,CFS_hindcast
1,1982,1/11/82,-0.737318016,0.7952465,0.984724589,1,CFS_hindcast
1,1982,1/18/82,-0.885226368,0.844147329,1,1,CFS_hindcast
1,1982,1/24/82,-0.817976299,0.85022704,1,1,CFS_hindcast
1,1982,1/31/82,-0.751861203,0.841046328,1,1,CFS_hindcast
2,1982,2/7/82,-0.634567988,0.786106049,1,1,CFS_hindcast
2,1982,2/14/82,-1.166474283,0.926691619,1,1,CFS_hindcast
2,1982,2/21/82,-1.467090848,0.975559599,1,1,CFS_hindcast
2,1982,2/28/82,-1.560189668,1,1,1,CFS_hindcast
3,1982,3/7/82,-1.540936339,1,1,1,CFS_hindcast
3,1982,3/14/82,-1.453344787,1,1,1,CFS_hindcast
3,1982,3/21/82,-1.382463636,1,1,1,CFS_hindcast
3,1982,3/28/82,-1.420472185,1,1,1,CFS_hindcast
4,1982,4/4/82,-1.379265274,1,1,1,CFS_hindcast
4,1982,4/11/82,-1.376997182,0.98777974,1,1,CFS_hindcast
4,1982,4/18/82,-1.434109872,0.993893144,1,1,CFS_hindcast
4,1982,4/25/82,-1.370278479,0.993893144,1,1,CFS_hindcast
5,1982,5/2/82,-1.220814099,0.978630626,1,1,CFS_hindcast
5,1982,5/9/82,-0.952089378,0.993893144,1,1,CFS_hindcast
5,1982,5/16/82,-0.687336704,0.96340222,1,1,CFS_hindcast
5,1982,5/23/82,-0.299509915,0.732055049,1,1,CFS_hindcast
5,1982,5/30/82,0.143011329,0.409220162,0.923960119,1,CFS_hindcast
6,1982,6/6/82,0.643210469,0.220013853,0.741326558,0.960476644,CFS_hindcast
6,1982,6/13/82,1.17659144,0.048935618,0.479389629,0.790065295,CFS_hindcast
6,1982,6/20/82,1.512167382,0.009184506,0.403156521,0.704839519,CFS_hindcast
6,1982,6/27/82,2.236344214,0.003062341,0.275029289,0.515960485,CFS_hindcast
7,1982,7/4/82,2.914505631,0.006124049,0.204804358,0.403144624,CFS_hindcast
7,1982,7/11/82,3.296157959,0.003062341,0.149826792,0.351287264,CFS_hindcast
7,1982,7/18/82,3.539211202,0,0.116197743,0.305507262,CFS_hindcast
7,1982,7/25/82,3.795217004,0,0.085614316,0.253622382,CFS_hindcast
8,1982,8/1/82,3.987890657,0,0.097835358,0.23224826,CFS_hindcast
8,1982,8/8/82,4.12312092,0,0.058094832,0.229152613,CFS_hindcast
8,1982,8/15/82,4.089902022,0,0.070314378,0.213892092,CFS_hindcast
8,1982,8/22/82,4.191010228,0,0.042798356,0.20469828,CFS_hindcast
8,1982,8/29/82,4.394921081,0,0.036693372,0.21690683,CFS_hindcast
9,1982,9/5/82,4.170043874,0,0.036695366,0.232188291,CFS_hindcast
9,1982,9/12/82,4.091324136,0,0.036709484,0.256648165,CFS_hindcast
9,1982,9/19/82,4.184007901,0,0.02753711,0.262755027,CFS_hindcast
9,1982,9/26/82,4.462729652,0,0.018360049,0.177290255,CFS_hindcast
10,1982,10/3/82,4.393535429,0,0.015298341,0.152864795,CFS_hindcast
10,1982,10/10/82,4.113048045,0,0.006120027,0.116193849,CFS_hindcast
10,1982,10/17/82,3.960308443,0,0,0.039776063,CFS_hindcast
10,1982,10/24/82,3.756872432,0,0,0.006121346,CFS_hindcast
10,1982,10/31/82,3.511703654,0,0,0,CFS_hindcast
11,1982,11/7/82,3.266826737,0,0,0,CFS_hindcast
11,1982,11/14/82,2.919036236,0,0,0,CFS_hindcast
11,1982,11/21/82,2.668370977,0,0,0,CFS_hindcast
11,1982,11/28/82,1.984955313,0,0,0.485051361,CFS_hindcast
12,1982,12/5/82,1.392704199,0,0.164375169,0.938918959,CFS_hindcast
12,1982,12/12/82,1.045603014,0.01520462,0.359272473,0.978619153,CFS_hindcast
12,1982,12/19/82,0.749890882,0.103398148,0.725163282,0.984727889,CFS_hindcast
12,1982,12/26/82,0.543653196,0.155097238,0.828962476,1,CFS_hindcast
1,1983,1/4/83,-0.373064365,0.801362921,0.993890474,1,CFS_hindcast
1,1983,1/9/83,-1.129882921,0.917528016,1,1,CFS_hindcast
1,1983,1/16/83,-1.388188486,0.960289149,1,1,CFS_hindcast
1,1983,1/23/83,-1.428260899,0.984724589,1,1,CFS_hindcast
1,1983,1/30/83,-1.479622615,1,1,1,CFS_hindcast
2,1983,2/6/83,-1.520981543,1,1,1,CFS_hindcast
2,1983,2/13/83,-1.494625076,1,1,1,CFS_hindcast
2,1983,2/20/83,-1.455125103,0.981644987,1,1,CFS_hindcast
2,1983,2/27/83,-1.257784366,0.926577538,0.99388133,1,CFS_hindcast
3,1983,3/6/83,-1.144122782,0.902123917,0.969406402,1,CFS_hindcast
3,1983,3/13/83,-1.16329519,0.905184246,0.981646574,1,CFS_hindcast
3,1983,3/20/83,-1.063114282,0.889916296,0.987762595,1,CFS_hindcast
3,1983,3/27/83,-0.693291233,0.780011042,0.969409773,1,CFS_hindcast
4,1983,4/3/83,-0.413245072,0.673162548,0.941885521,1,CFS_hindcast
4,1983,4/10/83,-0.048496336,0.517615165,0.914363349,0.996937659,CFS_hindcast
4,1983,4/17/83,0.369415952,0.36221474,0.758669435,0.996937659,CFS_hindcast
4,1983,4/24/83,0.85333302,0.170371696,0.532922957,0.978573198,CFS_hindcast
5,1983,5/1/83,1.412887865,0,0.292190691,0.774073234,CFS_hindcast
5,1983,5/8/83,1.829122352,0,0.146114427,0.539166432,CFS_hindcast
5,1983,5/15/83,2.433715033,0,0.006085797,0.258798444,CFS_hindcast
5,1983,5/22/83,2.836982853,0,0,0.130913991,CFS_hindcast
5,1983,5/29/83,3.203868072,0,0,0.069999695,CFS_hindcast
6,1983,6/5/83,3.528625961,0,0,0.027395469,CFS_hindcast
6,1983,6/12/83,3.804784195,0,0,0.021306685,CFS_hindcast
6,1983,6/19/83,4.063902587,0,0,0.006086708,CFS_hindcast
6,1983,6/26/83,4.280594218,0,0,0,CFS_hindcast
7,1983,7/3/83,4.446226551,0,0,0,CFS_hindcast
7,1983,7/10/83,4.485370464,0,0,0,CFS_hindcast
7,1983,7/17/83,4.532874115,0,0,0,CFS_hindcast
7,1983,7/24/83,4.711819752,0,0,0,CFS_hindcast
7,1983,7/31/83,4.921911706,0,0,0,CFS_hindcast
8,1983,8/7/83,4.870861635,0,0,0,CFS_hindcast
8,1983,8/14/83,4.901704128,0,0,0,CFS_hindcast
8,1983,8/21/83,4.917539601,0,0,0,CFS_hindcast
8,1983,8/28/83,4.986715586,0,0,0,CFS_hindcast
9,1983,9/4/83,4.966947966,0,0,0,CFS_hindcast
9,1983,9/11/83,4.788528562,0,0,0,CFS_hindcast
9,1983,9/18/83,4.894878891,0,0,0,CFS_hindcast
9,1983,9/25/83,5.084204629,0,0,0,CFS_hindcast
10,1983,10/2/83,5.510212899,0,0,0,CFS_hindcast
10,1983,10/9/83,5.642720398,0,0,0,CFS_hindcast
10,1983,10/16/83,5.453115939,0,0,0,CFS_hindcast
10,1983,10/23/83,4.836595821,0,0,0,CFS_hindcast
10,1983,10/30/83,4.259079039,0,0,0,CFS_hindcast
11,1983,11/6/83,3.813018441,0,0,0,CFS_hindcast
11,1983,11/13/83,3.548361165,0,0,0,CFS_hindcast
11,1983,11/20/83,3.261147903,0,0,0,CFS_hindcast
11,1983,11/27/83,3.042280831,0,0,0,CFS_hindcast
12,1983,12/4/83,2.894089345,0,0,0.003037109,CFS_hindcast
12,1983,12/11/83,2.572024605,0,0,0.100310832,CFS_hindcast
12,1983,12/18/83,2.472240974,0,0,0.124633888,CFS_hindcast
12,1983,12/25/83,2.563171496,0,0,0.05165262,CFS_hindcast
1,1984,1/4/84,1.191334943,0,0.252432651,1,CFS_hindcast
1,1984,1/11/84,1.911549355,0,0.027344824,0.572414981,CFS_hindcast
1,1984,1/18/84,1.672602661,0,0.136810854,0.718932145,CFS_hindcast
1,1984,1/25/84,0.848040886,0.155044774,0.554107202,0.923573931,CFS_hindcast
2,1984,2/1/84,0.286109058,0.374245442,0.78606513,1,CFS_hindcast
2,1984,2/8/84,-0.51352757,0.764724141,0.954165373,1,CFS_hindcast
2,1984,2/15/84,-1.106658282,0.911395223,1,1,CFS_hindcast
2,1984,2/22/84,-1.435414227,0.960300489,1,1,CFS_hindcast
